train_id,station,station_code,line,arrival_time,stop_number,delay_minutes
CR_025,Kelavli,KLY,Central,10:34,37,12
CR_025,Dolavli,DLV,Central,10:37,38,14
CR_025,Lowjee,LWJ,Central,10:41,39,9
CR_025,Khopoli,KP,Central,10:47,40,7
CR_026,CSMT,CSMT/ST,Central,08:10,1,9
CR_026,Masjid,MSD,Central,08:13,2,7
CR_026,Sandhurst Road,SNRD,Central,08:15,3,14
CR_026,Byculla,BY,Central,08:18,4,14
CR_026,Chinchpokli,CHG,Central,08:20,5,5
CR_026,Currey Road,CRD,Central,08:22,6,10
CR_026,Parel,PR,Central,08:25,7,5
CR_026,Dadar,D/DR/DDR,Central,08:28,8,13
CR_026,Matunga,MTN,Central,08:31,9,12
CR_026,Sion,SIN,Central,08:35,10,7
CR_026,Kurla,C/CH,Central,08:39,11,12
CR_026,Vidhyavihar,VVH,Central,08:42,12,6
CR_026,Ghatkopar,G,Central,08:45,13,6
CR_026,Vikhroli,VK,Central,08:50,14,5
CR_026,Kanjur Marg,KJMG,Central,08:53,15,10
CR_026,Bhandup,BND,Central,08:56,16,6
CR_026,Nahur,NHU,Central,08:59,17,6
CR_026,Mulund,MLND,Central,09:02,18,8
CR_026,Thane,TNA,Central,09:06,19,14
CR_026,Kalva,KLVA,Central,09:10,20,14
CR_026,Mumbra,MBQ,Central,09:16,21,13
CR_026,Diva Jn,DIVA,Central,09:20,22,9
CR_026,Kopar,KOPR,Central,09:25,23,8
CR_026,Dombivli,DI,Central,09:28,24,6
CR_026,Thakurli,THK,Central,09:31,25,8
CR_026,Kalyan,KYN,Central,09:37,26,14
CR_026,Vithalwadi,VLDI,Central,09:42,27,11
CR_026,Ulhas Nagar,ULNR,Central,09:45,28,7
CR_026,Ambernath,ABH,Central,09:51,29,7
CR_026,Badalpur,BUD,Central,09:59,30,9
CR_026,Vangani,VGI,Central,10:08,31,7
CR_026,Shelu,SHLU,Central,10:12,32,14
CR_026,Neral,NRL,Central,10:16,33,12
CR_026,Bhivpuri Road,BVS,Central,10:23,34,14
CR_026,Karjat,KJT/S,Central,10:32,35,6
CR_026,Palasdhari,PDI,Central,10:37,36,11
CR_026,Kelavli,KLY,Central,10:44,37,8
CR_026,Dolavli,DLV,Central,10:47,38,14
CR_026,Lowjee,LWJ,Central,10:51,39,6
CR_026,Khopoli,KP,Central,10:57,40,14
CR_027,CSMT,CSMT/ST,Central,08:20,1,15
CR_027,Masjid,MSD,Central,08:23,2,7
CR_027,Sandhurst Road,SNRD,Central,08:25,3,7
CR_027,Byculla,BY,Central,08:28,4,10
CR_027,Chinchpokli,CHG,Central,08:30,5,10
CR_027,Currey Road,CRD,Central,08:32,6,14
CR_027,Parel,PR,Central,08:35,7,10
CR_027,Dadar,D/DR/DDR,Central,08:38,8,16
CR_027,Matunga,MTN,Central,08:41,9,8
CR_027,Sion,SIN,Central,08:45,10,6
CR_027,Kurla,C/CH,Central,08:49,11,8
CR_027,Vidhyavihar,VVH,Central,08:52,12,8
CR_027,Ghatkopar,G,Central,08:55,13,9
CR_027,Vikhroli,VK,Central,09:00,14,8
CR_027,Kanjur Marg,KJMG,Central,09:03,15,9
CR_027,Bhandup,BND,Central,09:06,16,13
CR_027,Nahur,NHU,Central,09:09,17,8
CR_027,Mulund,MLND,Central,09:12,18,8
CR_027,Thane,TNA,Central,09:16,19,16
CR_027,Kalva,KLVA,Central,09:20,20,11
CR_027,Mumbra,MBQ,Central,09:26,21,9
CR_027,Diva Jn,DIVA,Central,09:30,22,6
CR_027,Kopar,KOPR,Central,09:35,23,7
CR_027,Dombivli,DI,Central,09:38,24,10
CR_027,Thakurli,THK,Central,09:41,25,6
CR_027,Kalyan,KYN,Central,09:47,26,11
CR_027,Vithalwadi,VLDI,Central,09:52,27,10
CR_027,Ulhas Nagar,ULNR,Central,09:55,28,11
CR_027,Ambernath,ABH,Central,10:01,29,6
CR_027,Badalpur,BUD,Central,10:09,30,10
CR_027,Vangani,VGI,Central,10:18,31,13
CR_027,Shelu,SHLU,Central,10:22,32,5
CR_027,Neral,NRL,Central,10:26,33,13
CR_027,Bhivpuri Road,BVS,Central,10:33,34,12
CR_027,Karjat,KJT/S,Central,10:42,35,12
CR_027,Palasdhari,PDI,Central,10:47,36,5
CR_027,Kelavli,KLY,Central,10:54,37,5
CR_027,Dolavli,DLV,Central,10:57,38,8
CR_027,Lowjee,LWJ,Central,11:01,39,1
CR_027,Khopoli,KP,Central,11:07,40,2
CR_028,CSMT,CSMT/ST,Central,08:30,1,13
CR_028,Masjid,MSD,Central,08:33,2,11
CR_028,Sandhurst Road,SNRD,Central,08:35,3,8
CR_028,Byculla,BY,Central,08:38,4,7
CR_028,Chinchpokli,CHG,Central,08:40,5,14
CR_028,Currey Road,CRD,Central,08:42,6,9
CR_028,Parel,PR,Central,08:45,7,13
CR_028,Dadar,D/DR/DDR,Central,08:48,8,7
CR_028,Matunga,MTN,Central,08:51,9,14
CR_028,Sion,SIN,Central,08:55,10,6
CR_028,Kurla,C/CH,Central,08:59,11,16
CR_028,Vidhyavihar,VVH,Central,09:02,12,12
CR_028,Ghatkopar,G,Central,09:05,13,11
CR_028,Vikhroli,VK,Central,09:10,14,13
CR_028,Kanjur Marg,KJMG,Central,09:13,15,12
CR_028,Bhandup,BND,Central,09:16,16,6
CR_028,Nahur,NHU,Central,09:19,17,10
CR_028,Mulund,MLND,Central,09:22,18,14
CR_028,Thane,TNA,Central,09:26,19,15
CR_028,Kalva,KLVA,Central,09:30,20,11
CR_028,Mumbra,MBQ,Central,09:36,21,9
CR_028,Diva Jn,DIVA,Central,09:40,22,6
CR_028,Kopar,KOPR,Central,09:45,23,6
CR_028,Dombivli,DI,Central,09:48,24,14
CR_028,Thakurli,THK,Central,09:51,25,8
CR_028,Kalyan,KYN,Central,09:57,26,10
CR_028,Vithalwadi,VLDI,Central,10:02,27,8
CR_028,Ulhas Nagar,ULNR,Central,10:05,28,7
CR_028,Ambernath,ABH,Central,10:11,29,5
CR_028,Badalpur,BUD,Central,10:19,30,8
CR_028,Vangani,VGI,Central,10:28,31,13
CR_028,Shelu,SHLU,Central,10:32,32,14
CR_028,Neral,NRL,Central,10:36,33,10
CR_028,Bhivpuri Road,BVS,Central,10:43,34,12
CR_028,Karjat,KJT/S,Central,10:52,35,14
CR_028,Palasdhari,PDI,Central,10:57,36,11
CR_028,Kelavli,KLY,Central,11:04,37,3
CR_028,Dolavli,DLV,Central,11:07,38,3
CR_028,Lowjee,LWJ,Central,11:11,39,3
CR_028,Khopoli,KP,Central,11:17,40,3
CR_029,CSMT,CSMT/ST,Central,08:40,1,15
CR_029,Masjid,MSD,Central,08:43,2,7
CR_029,Sandhurst Road,SNRD,Central,08:45,3,11
CR_029,Byculla,BY,Central,08:48,4,9
CR_029,Chinchpokli,CHG,Central,08:50,5,13
CR_029,Currey Road,CRD,Central,08:52,6,6
CR_029,Parel,PR,Central,08:55,7,14
CR_029,Dadar,D/DR/DDR,Central,08:58,8,10
CR_029,Matunga,MTN,Central,09:01,9,6
CR_029,Sion,SIN,Central,09:05,10,14
CR_029,Kurla,C/CH,Central,09:09,11,9
CR_029,Vidhyavihar,VVH,Central,09:12,12,12
CR_029,Ghatkopar,G,Central,09:15,13,9
CR_029,Vikhroli,VK,Central,09:20,14,13
CR_029,Kanjur Marg,KJMG,Central,09:23,15,9
CR_029,Bhandup,BND,Central,09:26,16,7
CR_029,Nahur,NHU,Central,09:29,17,12
CR_029,Mulund,MLND,Central,09:32,18,11
CR_029,Thane,TNA,Central,09:36,19,11
CR_029,Kalva,KLVA,Central,09:40,20,12
CR_029,Mumbra,MBQ,Central,09:46,21,13
CR_029,Diva Jn,DIVA,Central,09:50,22,9
CR_029,Kopar,KOPR,Central,09:55,23,12
CR_029,Dombivli,DI,Central,09:58,24,9
CR_029,Thakurli,THK,Central,10:01,25,14
CR_029,Kalyan,KYN,Central,10:07,26,8
CR_029,Vithalwadi,VLDI,Central,10:12,27,7
CR_029,Ulhas Nagar,ULNR,Central,10:15,28,8
CR_029,Ambernath,ABH,Central,10:21,29,6
CR_029,Badalpur,BUD,Central,10:29,30,13
CR_029,Vangani,VGI,Central,10:38,31,7
CR_029,Shelu,SHLU,Central,10:42,32,11
CR_029,Neral,NRL,Central,10:46,33,12
CR_029,Bhivpuri Road,BVS,Central,10:53,34,5
CR_029,Karjat,KJT/S,Central,11:02,35,3
CR_029,Palasdhari,PDI,Central,11:07,36,1
CR_029,Kelavli,KLY,Central,11:14,37,2
CR_029,Dolavli,DLV,Central,11:17,38,2
CR_029,Lowjee,LWJ,Central,11:21,39,3
CR_029,Khopoli,KP,Central,11:27,40,2
CR_030,CSMT,CSMT/ST,Central,08:50,1,15
CR_030,Masjid,MSD,Central,08:53,2,9
CR_030,Sandhurst Road,SNRD,Central,08:55,3,10
CR_030,Byculla,BY,Central,08:58,4,13
CR_030,Chinchpokli,CHG,Central,09:00,5,6
CR_030,Currey Road,CRD,Central,09:02,6,6
CR_030,Parel,PR,Central,09:05,7,13
CR_030,Dadar,D/DR/DDR,Central,09:08,8,9
CR_030,Matunga,MTN,Central,09:11,9,14
CR_030,Sion,SIN,Central,09:15,10,6
CR_030,Kurla,C/CH,Central,09:19,11,9
CR_030,Vidhyavihar,VVH,Central,09:22,12,7
CR_030,Ghatkopar,G,Central,09:25,13,8
CR_030,Vikhroli,VK,Central,09:30,14,10
CR_030,Kanjur Marg,KJMG,Central,09:33,15,9
CR_030,Bhandup,BND,Central,09:36,16,11
CR_030,Nahur,NHU,Central,09:39,17,7
CR_030,Mulund,MLND,Central,09:42,18,7
CR_030,Thane,TNA,Central,09:46,19,8
CR_030,Kalva,KLVA,Central,09:50,20,6
CR_030,Mumbra,MBQ,Central,09:56,21,14
CR_030,Diva Jn,DIVA,Central,10:00,22,13
CR_030,Kopar,KOPR,Central,10:05,23,11
CR_030,Dombivli,DI,Central,10:08,24,11
CR_030,Thakurli,THK,Central,10:11,25,12
CR_030,Kalyan,KYN,Central,10:17,26,12
CR_030,Vithalwadi,VLDI,Central,10:22,27,8
CR_030,Ulhas Nagar,ULNR,Central,10:25,28,12
CR_030,Ambernath,ABH,Central,10:31,29,14
CR_030,Badalpur,BUD,Central,10:39,30,11
CR_030,Vangani,VGI,Central,10:48,31,9
CR_030,Shelu,SHLU,Central,10:52,32,11
CR_030,Neral,NRL,Central,10:56,33,5
CR_030,Bhivpuri Road,BVS,Central,11:03,34,2
CR_030,Karjat,KJT/S,Central,11:12,35,3
CR_030,Palasdhari,PDI,Central,11:17,36,3
CR_030,Kelavli,KLY,Central,11:24,37,2
CR_030,Dolavli,DLV,Central,11:27,38,2
CR_030,Lowjee,LWJ,Central,11:31,39,3
CR_030,Khopoli,KP,Central,11:37,40,3
CR_031,CSMT,CSMT/ST,Central,09:00,1,12
CR_031,Masjid,MSD,Central,09:03,2,12
CR_031,Sandhurst Road,SNRD,Central,09:05,3,6
CR_031,Byculla,BY,Central,09:08,4,8
CR_031,Chinchpokli,CHG,Central,09:10,5,9
CR_031,Currey Road,CRD,Central,09:12,6,6
CR_031,Parel,PR,Central,09:15,7,9
CR_031,Dadar,D/DR/DDR,Central,09:18,8,16
CR_031,Matunga,MTN,Central,09:21,9,6
CR_031,Sion,SIN,Central,09:25,10,10
CR_031,Kurla,C/CH,Central,09:29,11,11
CR_031,Vidhyavihar,VVH,Central,09:32,12,14
CR_031,Ghatkopar,G,Central,09:35,13,10
CR_031,Vikhroli,VK,Central,09:40,14,6
CR_031,Kanjur Marg,KJMG,Central,09:43,15,12
CR_031,Bhandup,BND,Central,09:46,16,13
CR_031,Nahur,NHU,Central,09:49,17,10
CR_031,Mulund,MLND,Central,09:52,18,14
CR_031,Thane,TNA,Central,09:56,19,10
CR_031,Kalva,KLVA,Central,10:00,20,14
CR_031,Mumbra,MBQ,Central,10:06,21,9
CR_031,Diva Jn,DIVA,Central,10:10,22,6
CR_031,Kopar,KOPR,Central,10:15,23,9
CR_031,Dombivli,DI,Central,10:18,24,8
CR_031,Thakurli,THK,Central,10:21,25,7
CR_031,Kalyan,KYN,Central,10:27,26,8
CR_031,Vithalwadi,VLDI,Central,10:32,27,13
CR_031,Ulhas Nagar,ULNR,Central,10:35,28,12
CR_031,Ambernath,ABH,Central,10:41,29,12
CR_031,Badalpur,BUD,Central,10:49,30,12
CR_031,Vangani,VGI,Central,10:58,31,11
CR_031,Shelu,SHLU,Central,11:02,32,1
CR_031,Neral,NRL,Central,11:06,33,3
CR_031,Bhivpuri Road,BVS,Central,11:13,34,3
CR_031,Karjat,KJT/S,Central,11:22,35,1
CR_031,Palasdhari,PDI,Central,11:27,36,3
CR_031,Kelavli,KLY,Central,11:34,37,3
CR_031,Dolavli,DLV,Central,11:37,38,2
CR_031,Lowjee,LWJ,Central,11:41,39,2
CR_031,Khopoli,KP,Central,11:47,40,2
CR_032,CSMT,CSMT/ST,Central,09:10,1,9
CR_032,Masjid,MSD,Central,09:13,2,10
CR_032,Sandhurst Road,SNRD,Central,09:15,3,9
CR_032,Byculla,BY,Central,09:18,4,14
CR_032,Chinchpokli,CHG,Central,09:20,5,8
CR_032,Currey Road,CRD,Central,09:22,6,9
CR_032,Parel,PR,Central,09:25,7,5
CR_032,Dadar,D/DR/DDR,Central,09:28,8,19
CR_032,Matunga,MTN,Central,09:31,9,5
CR_032,Sion,SIN,Central,09:35,10,6
CR_032,Kurla,C/CH,Central,09:39,11,17
CR_032,Vidhyavihar,VVH,Central,09:42,12,7
CR_032,Ghatkopar,G,Central,09:45,13,8
CR_032,Vikhroli,VK,Central,09:50,14,6
CR_032,Kanjur Marg,KJMG,Central,09:53,15,13
CR_032,Bhandup,BND,Central,09:56,16,13
CR_032,Nahur,NHU,Central,09:59,17,6
CR_032,Mulund,MLND,Central,10:02,18,13
CR_032,Thane,TNA,Central,10:06,19,10
CR_032,Kalva,KLVA,Central,10:10,20,5
CR_032,Mumbra,MBQ,Central,10:16,21,14
CR_032,Diva Jn,DIVA,Central,10:20,22,13
CR_032,Kopar,KOPR,Central,10:25,23,9
CR_032,Dombivli,DI,Central,10:28,24,9
CR_032,Thakurli,THK,Central,10:31,25,13
CR_032,Kalyan,KYN,Central,10:37,26,5
CR_032,Vithalwadi,VLDI,Central,10:42,27,6
CR_032,Ulhas Nagar,ULNR,Central,10:45,28,10
CR_032,Ambernath,ABH,Central,10:51,29,9
CR_032,Badalpur,BUD,Central,10:59,30,11
CR_032,Vangani,VGI,Central,11:08,31,3
CR_032,Shelu,SHLU,Central,11:12,32,3
CR_032,Neral,NRL,Central,11:16,33,2
CR_032,Bhivpuri Road,BVS,Central,11:23,34,1
CR_032,Karjat,KJT/S,Central,11:32,35,2
CR_032,Palasdhari,PDI,Central,11:37,36,1
CR_032,Kelavli,KLY,Central,11:44,37,1
CR_032,Dolavli,DLV,Central,11:47,38,1
CR_032,Lowjee,LWJ,Central,11:51,39,3
CR_032,Khopoli,KP,Central,11:57,40,1
CR_033,CSMT,CSMT/ST,Central,09:20,1,8
CR_033,Masjid,MSD,Central,09:23,2,7
CR_033,Sandhurst Road,SNRD,Central,09:25,3,9
CR_033,Byculla,BY,Central,09:28,4,5
CR_033,Chinchpokli,CHG,Central,09:30,5,8
CR_033,Currey Road,CRD,Central,09:32,6,8
CR_033,Parel,PR,Central,09:35,7,9
CR_033,Dadar,D/DR/DDR,Central,09:38,8,10
CR_033,Matunga,MTN,Central,09:41,9,14
CR_033,Sion,SIN,Central,09:45,10,5
CR_033,Kurla,C/CH,Central,09:49,11,8
CR_033,Vidhyavihar,VVH,Central,09:52,12,11
CR_033,Ghatkopar,G,Central,09:55,13,11
CR_033,Vikhroli,VK,Central,10:00,14,13
CR_033,Kanjur Marg,KJMG,Central,10:03,15,8
CR_033,Bhandup,BND,Central,10:06,16,8
CR_033,Nahur,NHU,Central,10:09,17,8
CR_033,Mulund,MLND,Central,10:12,18,9
CR_033,Thane,TNA,Central,10:16,19,15
CR_033,Kalva,KLVA,Central,10:20,20,7
CR_033,Mumbra,MBQ,Central,10:26,21,13
CR_033,Diva Jn,DIVA,Central,10:30,22,10
CR_033,Kopar,KOPR,Central,10:35,23,13
CR_033,Dombivli,DI,Central,10:38,24,7
CR_033,Thakurli,THK,Central,10:41,25,13
CR_033,Kalyan,KYN,Central,10:47,26,11
CR_033,Vithalwadi,VLDI,Central,10:52,27,8
CR_033,Ulhas Nagar,ULNR,Central,10:55,28,9
CR_033,Ambernath,ABH,Central,11:01,29,1
CR_033,Badalpur,BUD,Central,11:09,30,3
CR_033,Vangani,VGI,Central,11:18,31,1
CR_033,Shelu,SHLU,Central,11:22,32,3
CR_033,Neral,NRL,Central,11:26,33,1
CR_033,Bhivpuri Road,BVS,Central,11:33,34,2
CR_033,Karjat,KJT/S,Central,11:42,35,1
CR_033,Palasdhari,PDI,Central,11:47,36,1
CR_033,Kelavli,KLY,Central,11:54,37,2
CR_033,Dolavli,DLV,Central,11:57,38,1
CR_033,Lowjee,LWJ,Central,12:01,39,1
CR_033,Khopoli,KP,Central,12:07,40,3
CR_034,CSMT,CSMT/ST,Central,09:30,1,16
CR_034,Masjid,MSD,Central,09:33,2,9
CR_034,Sandhurst Road,SNRD,Central,09:35,3,5
CR_034,Byculla,BY,Central,09:38,4,5
CR_034,Chinchpokli,CHG,Central,09:40,5,12
CR_034,Currey Road,CRD,Central,09:42,6,7
CR_034,Parel,PR,Central,09:45,7,13
CR_034,Dadar,D/DR/DDR,Central,09:48,8,7
CR_034,Matunga,MTN,Central,09:51,9,10
CR_034,Sion,SIN,Central,09:55,10,14
CR_034,Kurla,C/CH,Central,09:59,11,7
CR_034,Vidhyavihar,VVH,Central,10:02,12,7
CR_034,Ghatkopar,G,Central,10:05,13,10
CR_034,Vikhroli,VK,Central,10:10,14,10
CR_034,Kanjur Marg,KJMG,Central,10:13,15,9
CR_034,Bhandup,BND,Central,10:16,16,5
CR_034,Nahur,NHU,Central,10:19,17,6
CR_034,Mulund,MLND,Central,10:22,18,8
CR_034,Thane,TNA,Central,10:26,19,17
CR_034,Kalva,KLVA,Central,10:30,20,11
CR_034,Mumbra,MBQ,Central,10:36,21,11
CR_034,Diva Jn,DIVA,Central,10:40,22,8
CR_034,Kopar,KOPR,Central,10:45,23,6
CR_034,Dombivli,DI,Central,10:48,24,5
CR_034,Thakurli,THK,Central,10:51,25,10
CR_034,Kalyan,KYN,Central,10:57,26,13
CR_034,Vithalwadi,VLDI,Central,11:02,27,1
CR_034,Ulhas Nagar,ULNR,Central,11:05,28,2
CR_034,Ambernath,ABH,Central,11:11,29,3
CR_034,Badalpur,BUD,Central,11:19,30,1
CR_034,Vangani,VGI,Central,11:28,31,1
CR_034,Shelu,SHLU,Central,11:32,32,2
CR_034,Neral,NRL,Central,11:36,33,2
CR_034,Bhivpuri Road,BVS,Central,11:43,34,3
CR_034,Karjat,KJT/S,Central,11:52,35,3
CR_034,Palasdhari,PDI,Central,11:57,36,3
CR_034,Kelavli,KLY,Central,12:04,37,1
CR_034,Dolavli,DLV,Central,12:07,38,1
CR_034,Lowjee,LWJ,Central,12:11,39,2
CR_034,Khopoli,KP,Central,12:17,40,2
CR_035,CSMT,CSMT/ST,Central,09:40,1,18
CR_035,Masjid,MSD,Central,09:43,2,9
CR_035,Sandhurst Road,SNRD,Central,09:45,3,12
CR_035,Byculla,BY,Central,09:48,4,10
CR_035,Chinchpokli,CHG,Central,09:50,5,9
CR_035,Currey Road,CRD,Central,09:52,6,9
CR_035,Parel,PR,Central,09:55,7,14
CR_035,Dadar,D/DR/DDR,Central,09:58,8,8
CR_035,Matunga,MTN,Central,10:01,9,8
CR_035,Sion,SIN,Central,10:05,10,5
CR_035,Kurla,C/CH,Central,10:09,11,15
CR_035,Vidhyavihar,VVH,Central,10:12,12,14
CR_035,Ghatkopar,G,Central,10:15,13,6
CR_035,Vikhroli,VK,Central,10:20,14,8
CR_035,Kanjur Marg,KJMG,Central,10:23,15,11
CR_035,Bhandup,BND,Central,10:26,16,7
CR_035,Nahur,NHU,Central,10:29,17,11
CR_035,Mulund,MLND,Central,10:32,18,5
CR_035,Thane,TNA,Central,10:36,19,9
CR_035,Kalva,KLVA,Central,10:40,20,11
CR_035,Mumbra,MBQ,Central,10:46,21,9
CR_035,Diva Jn,DIVA,Central,10:50,22,8
CR_035,Kopar,KOPR,Central,10:55,23,12
CR_035,Dombivli,DI,Central,10:58,24,10
CR_035,Thakurli,THK,Central,11:01,25,1
CR_035,Kalyan,KYN,Central,11:07,26,2
CR_035,Vithalwadi,VLDI,Central,11:12,27,2
CR_035,Ulhas Nagar,ULNR,Central,11:15,28,2
CR_035,Ambernath,ABH,Central,11:21,29,1
CR_035,Badalpur,BUD,Central,11:29,30,3
CR_035,Vangani,VGI,Central,11:38,31,2
CR_035,Shelu,SHLU,Central,11:42,32,1
CR_035,Neral,NRL,Central,11:46,33,1
CR_035,Bhivpuri Road,BVS,Central,11:53,34,2
CR_035,Karjat,KJT/S,Central,12:02,35,1
CR_035,Palasdhari,PDI,Central,12:07,36,3
CR_035,Kelavli,KLY,Central,12:14,37,3
CR_035,Dolavli,DLV,Central,12:17,38,1
CR_035,Lowjee,LWJ,Central,12:21,39,2
CR_035,Khopoli,KP,Central,12:27,40,1
CR_036,CSMT,CSMT/ST,Central,09:50,1,8
CR_036,Masjid,MSD,Central,09:53,2,5
CR_036,Sandhurst Road,SNRD,Central,09:55,3,12
CR_036,Byculla,BY,Central,09:58,4,6
CR_036,Chinchpokli,CHG,Central,10:00,5,7
CR_036,Currey Road,CRD,Central,10:02,6,8
CR_036,Parel,PR,Central,10:05,7,5
CR_036,Dadar,D/DR/DDR,Central,10:08,8,16
CR_036,Matunga,MTN,Central,10:11,9,8
CR_036,Sion,SIN,Central,10:15,10,6
CR_036,Kurla,C/CH,Central,10:19,11,11
CR_036,Vidhyavihar,VVH,Central,10:22,12,7
CR_036,Ghatkopar,G,Central,10:25,13,13
CR_036,Vikhroli,VK,Central,10:30,14,7
CR_036,Kanjur Marg,KJMG,Central,10:33,15,11
CR_036,Bhandup,BND,Central,10:36,16,11
CR_036,Nahur,NHU,Central,10:39,17,13
CR_036,Mulund,MLND,Central,10:42,18,11
CR_036,Thane,TNA,Central,10:46,19,16
CR_036,Kalva,KLVA,Central,10:50,20,13
CR_036,Mumbra,MBQ,Central,10:56,21,9
CR_036,Diva Jn,DIVA,Central,11:00,22,1
CR_036,Kopar,KOPR,Central,11:05,23,3
CR_036,Dombivli,DI,Central,11:08,24,3
CR_036,Thakurli,THK,Central,11:11,25,2
CR_036,Kalyan,KYN,Central,11:17,26,3
CR_036,Vithalwadi,VLDI,Central,11:22,27,3
CR_036,Ulhas Nagar,ULNR,Central,11:25,28,2
CR_036,Ambernath,ABH,Central,11:31,29,1
CR_036,Badalpur,BUD,Central,11:39,30,2
CR_036,Vangani,VGI,Central,11:48,31,1
CR_036,Shelu,SHLU,Central,11:52,32,3
CR_036,Neral,NRL,Central,11:56,33,1
CR_036,Bhivpuri Road,BVS,Central,12:03,34,1
CR_036,Karjat,KJT/S,Central,12:12,35,2
CR_036,Palasdhari,PDI,Central,12:17,36,2
CR_036,Kelavli,KLY,Central,12:24,37,3
CR_036,Dolavli,DLV,Central,12:27,38,1
CR_036,Lowjee,LWJ,Central,12:31,39,2
CR_036,Khopoli,KP,Central,12:37,40,2
CR_037,CSMT,CSMT/ST,Central,10:00,1,14
CR_037,Masjid,MSD,Central,10:03,2,11
CR_037,Sandhurst Road,SNRD,Central,10:05,3,8
CR_037,Byculla,BY,Central,10:08,4,8
CR_037,Chinchpokli,CHG,Central,10:10,5,8
CR_037,Currey Road,CRD,Central,10:12,6,6
CR_037,Parel,PR,Central,10:15,7,5
CR_037,Dadar,D/DR/DDR,Central,10:18,8,9
CR_037,Matunga,MTN,Central,10:21,9,10
CR_037,Sion,SIN,Central,10:25,10,13
CR_037,Kurla,C/CH,Central,10:29,11,16
CR_037,Vidhyavihar,VVH,Central,10:32,12,5
CR_037,Ghatkopar,G,Central,10:35,13,6
CR_037,Vikhroli,VK,Central,10:40,14,7
CR_037,Kanjur Marg,KJMG,Central,10:43,15,11
CR_037,Bhandup,BND,Central,10:46,16,9
CR_037,Nahur,NHU,Central,10:49,17,12
CR_037,Mulund,MLND,Central,10:52,18,11
CR_037,Thane,TNA,Central,10:56,19,14
CR_037,Kalva,KLVA,Central,11:00,20,2
CR_037,Mumbra,MBQ,Central,11:06,21,1
CR_037,Diva Jn,DIVA,Central,11:10,22,1
CR_037,Kopar,KOPR,Central,11:15,23,2
CR_037,Dombivli,DI,Central,11:18,24,3
CR_037,Thakurli,THK,Central,11:21,25,1
CR_037,Kalyan,KYN,Central,11:27,26,1
CR_037,Vithalwadi,VLDI,Central,11:32,27,1
CR_037,Ulhas Nagar,ULNR,Central,11:35,28,3
CR_037,Ambernath,ABH,Central,11:41,29,3
CR_037,Badalpur,BUD,Central,11:49,30,3
CR_037,Vangani,VGI,Central,11:58,31,2
CR_037,Shelu,SHLU,Central,12:02,32,1
CR_037,Neral,NRL,Central,12:06,33,1
CR_037,Bhivpuri Road,BVS,Central,12:13,34,2
CR_037,Karjat,KJT/S,Central,12:22,35,1
CR_037,Palasdhari,PDI,Central,12:27,36,3
CR_037,Kelavli,KLY,Central,12:34,37,3
CR_037,Dolavli,DLV,Central,12:37,38,2
CR_037,Lowjee,LWJ,Central,12:41,39,1
CR_037,Khopoli,KP,Central,12:47,40,1
CR_038,CSMT,CSMT/ST,Central,10:10,1,17
CR_038,Masjid,MSD,Central,10:13,2,8
CR_038,Sandhurst Road,SNRD,Central,10:15,3,14
CR_038,Byculla,BY,Central,10:18,4,5
CR_038,Chinchpokli,CHG,Central,10:20,5,10
CR_038,Currey Road,CRD,Central,10:22,6,5
CR_038,Parel,PR,Central,10:25,7,13
CR_038,Dadar,D/DR/DDR,Central,10:28,8,11
CR_038,Matunga,MTN,Central,10:31,9,13
CR_038,Sion,SIN,Central,10:35,10,5
CR_038,Kurla,C/CH,Central,10:39,11,14
CR_038,Vidhyavihar,VVH,Central,10:42,12,7
CR_038,Ghatkopar,G,Central,10:45,13,6
CR_038,Vikhroli,VK,Central,10:50,14,9
CR_038,Kanjur Marg,KJMG,Central,10:53,15,8
CR_038,Bhandup,BND,Central,10:56,16,12
CR_038,Nahur,NHU,Central,10:59,17,6
CR_038,Mulund,MLND,Central,11:02,18,1
CR_038,Thane,TNA,Central,11:06,19,6
CR_038,Kalva,KLVA,Central,11:10,20,2
CR_038,Mumbra,MBQ,Central,11:16,21,3
CR_038,Diva Jn,DIVA,Central,11:20,22,2
CR_038,Kopar,KOPR,Central,11:25,23,1
CR_038,Dombivli,DI,Central,11:28,24,3
CR_038,Thakurli,THK,Central,11:31,25,2
CR_038,Kalyan,KYN,Central,11:37,26,2
CR_038,Vithalwadi,VLDI,Central,11:42,27,2
CR_038,Ulhas Nagar,ULNR,Central,11:45,28,2
CR_038,Ambernath,ABH,Central,11:51,29,1
CR_038,Badalpur,BUD,Central,11:59,30,1
CR_038,Vangani,VGI,Central,12:08,31,2
CR_038,Shelu,SHLU,Central,12:12,32,2
CR_038,Neral,NRL,Central,12:16,33,1
CR_038,Bhivpuri Road,BVS,Central,12:23,34,1
CR_038,Karjat,KJT/S,Central,12:32,35,1
CR_038,Palasdhari,PDI,Central,12:37,36,1
CR_038,Kelavli,KLY,Central,12:44,37,1
CR_038,Dolavli,DLV,Central,12:47,38,3
CR_038,Lowjee,LWJ,Central,12:51,39,1
CR_038,Khopoli,KP,Central,12:57,40,3
CR_039,CSMT,CSMT/ST,Central,10:20,1,14
CR_039,Masjid,MSD,Central,10:23,2,6
CR_039,Sandhurst Road,SNRD,Central,10:25,3,13
CR_039,Byculla,BY,Central,10:28,4,12
